codigo_contrato,codigo_expediente,proveedor,titulo_contrato,descripcion,contract_type,work_category_id,tipo_contratacion,tipo_expediente,importe,moneda,fecha,fecha_fin,project_code,ff_fecha_inicio,ff_fecha_fin
1366176,1274871,Baxter Sa de Cv,Aa-019Gyr051-E023-2017 Suministro de Equipo E Instrumental Medico,Aa-019Gyr051-E023-2017 Suministro de Equipo E Instrumental Medico,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,107996.04,MXN,2017-02-15 21:00:00.000000 +00:00,2017-02-18 20:00:00.000000 +00:00,tender_1147059,2017-02-15,2017-02-18
1338709,1271724,El Mundo Es Tuyo Sa de Cv,"Servicio Para la Reservación, Expedición y Control de Pasajes Aéreos","Servicio de Reservación, Expedición y Control de Pasajes Aereos Nacionales E Internacionales",3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,1200000.0,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1144118,2017-02-15,2018-01-01
1350070,1267304,"Farmaceuticos Maypo, S.A. de C.V.",Aa-019Gyr011-E57-2017 Adquisicion de Medicamentos Con Precio Negociado,Aa-019Gyr011-E57-2017 Adquisicion de Medicamentos Con Precio Negociado,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,117893.56,MXN,2017-02-15 14:00:00.000000 +00:00,2017-02-24 22:00:00.000000 +00:00,tender_1139954,2017-02-15,2017-02-24
1350079,1267304,Grupo Farmacos Especializados Sa de Cv,Aa-019Gyr011-E57-2017 Adquisicion de Medicamentos Con Precio Negociado,Aa-019Gyr011-E57-2017 Adquisicion de Medicamentos Con Precio Negociado,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,373557.44,MXN,2017-02-15 14:00:00.000000 +00:00,2017-03-24 22:00:00.000000 +00:00,tender_1139954,2017-02-15,2017-03-24
1332073,1267341,Distribuidora Mayorista de Oficinas Sa de Cv,Aa-019Gyr011-E58-2017 (Ad-012-17) Papel Bond,Aa-019Gyr011-E58-2017 (Ad-012-17) Papel Bond,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,391320.0,MXN,2017-02-15 14:00:00.000000 +00:00,2017-02-25 05:59:00.000000 +00:00,tender_1139973,2017-02-15,2017-02-25
1324178,1270200,Elevadores Otis S de Rl de Cv,"Servicio de Mantenimiento Preventivo, Correctivo y de Emergencia a Dos Elevadore","Servicio de Mantenimiento Preventivo, Correctivo y de Emergencia a Dos Elevadores de Pasajeros y Un Montacoches de Oficinas Centrales",3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,878468.96,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1142686,2017-02-15,2018-01-01
1337932,1263342,Desarrolladora de Obras Inmobiliarias delCentro Sa de Cv,"Supervisión, Seguimiento y Verificación Estado de B. C. S.",Sin Dato,4.Obra Pública,9.0,Servicios Relacionados con la OP,04. Invitación a Cuando Menos Tres Personas LOPSRM,2155079.67,MXN,2017-02-15 06:00:00.000000 +00:00,2017-10-16 04:59:00.000000 +00:00,tender_1136232,2017-02-15,2017-10-16
1329522,1271767,Distribuidora Multiple Marroquin Sa de Cv,Adquisición de Refresco y Agua Embotellada,Adquisición de Refresco y Agua Embotellada Para el Auditorio y Sala de Conferencias de la Usga.,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,272870.4,MXN,2017-02-15 06:00:00.000000 +00:00,2017-12-23 05:59:00.000000 +00:00,tender_1144161,2017-02-15,2017-12-23
1337974,1264243,Procovit Sa de Cv,"Supervisión, Seguimiento y Verificación Estado de México.",Sin Dato,4.Obra Pública,9.0,Servicios Relacionados con la OP,04. Invitación a Cuando Menos Tres Personas LOPSRM,2669984.07,MXN,2017-02-15 06:00:00.000000 +00:00,2017-10-16 04:59:00.000000 +00:00,tender_1137066,2017-02-15,2017-10-16
1337977,1264265,"Consultoria Juridica Administrativa Magg, S.A. de C.V.","Supervisión, Seguimiento y Verificación Estado de Michoacán",Sin Dato,4.Obra Pública,9.0,Servicios Relacionados con la OP,04. Invitación a Cuando Menos Tres Personas LOPSRM,2658879.28,MXN,2017-02-15 06:00:00.000000 +00:00,2017-10-16 04:59:00.000000 +00:00,tender_1137087,2017-02-15,2017-10-16
1337980,1264273,"Consorcio Dos -A Arquitectonico, S.A. de  C.V.","Supervisión, Seguimiento y Verificación Estado de Morelos",Sin Dato,4.Obra Pública,9.0,Servicios Relacionados con la OP,04. Invitación a Cuando Menos Tres Personas LOPSRM,2153667.72,MXN,2017-02-15 06:00:00.000000 +00:00,2017-10-16 04:59:00.000000 +00:00,tender_1137094,2017-02-15,2017-10-16
1337933,1263390,Viagenesis Consultoria E Ingenieria,"Supervisión, Seguimiento y Verificación Estado de Camp.",Sin Dato,4.Obra Pública,9.0,Servicios Relacionados con la OP,04. Invitación a Cuando Menos Tres Personas LOPSRM,2660685.18,MXN,2017-02-15 06:00:00.000000 +00:00,2017-10-16 04:59:00.000000 +00:00,tender_1136278,2017-02-15,2017-10-16
1331629,1263530,Industrial Permont,D053 Soporte Tubular Trifasico Cfe Ddn 2017 Ad 500567927,D053 Soporte Tubular Trifasico Cfe Ddn 2017 Ad 500567927,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,27937.0,MXN,2017-02-15 21:12:00.000000 +00:00,2018-02-16 05:59:00.000000 +00:00,tender_1136410,2017-02-15,2018-02-16
1342093,1286705,Hector Alfonso Valencia Zepeda,Compra de Material Para Redes,Sin Dato,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,5270.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-01 05:59:00.000000 +00:00,tender_1158195,2017-02-15,2017-03-01
1399081,1288688,Omar Antonio Chi Pech,Apoyar En Las Actividades de Control Documental y Tareas Administrativas En el C,"Apoyar En Las Actividades de Control Documental y Tareas Administrativas En el Centro Regional de Investigación Pesquera En Lerma, Campeche.",3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,149538.19,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1160017,2017-02-15,2018-01-01
1348532,1291058,Proveedora Integral En Comercio Tercer Milenio Sa de Cv,"Materiales,Accesorios y Suministros Médicos",Sin Dato,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,24660.0,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1162255,2017-02-15,2018-01-01
1349270,1291503,Mantenimiento Industrial y Paileria S de Rl de Cv,Mantenimiento Preventivo a Elevador de Bodega de Cisterna,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,34865.84,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-29 05:59:00.000000 +00:00,tender_1162667,2017-02-15,2017-03-29
1344402,1288216,Cosmopapel Sa de Cv,R013/S18/Ad/045/2017 Adquisición de Papel Bond,R013/S18/Ad/045/2017 Adquisición de Papel Bond  D7P0032,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,199230.0,MXN,2017-02-15 16:04:00.000000 +00:00,2017-03-22 18:00:00.000000 +00:00,tender_1159585,2017-02-15,2017-03-22
1350935,1290792,Yasunari Gonzalez Gomez,Servicio de Mensajeria Red Capufe,Servicio de Mensajeria Red Capufe del15 de Febrero Al 15 de Marzo,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,70687.18,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-16 05:59:00.000000 +00:00,tender_1162009,2017-02-15,2017-03-16
1347079,1285063,Tovar Quintana Georgina,"Mantenimiento Preventivo y Correctivo a Camas, Camillas, Soportes, Hjms01417","Mantenimiento Preventivo y Correctivo a Camas, Camillas, Soportes Para Motor de Tinas de Hubbard y Polipastos En Diversas Areas delHospital.",3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,266800.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-12-01 05:59:00.000000 +00:00,tender_1156639,2017-02-15,2017-12-01
1348686,1291135,"Grupo Veromo, S.A. de C.V.",Materiales y Útiles de Oficina,Sin Dato,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,31080.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-01 05:59:00.000000 +00:00,tender_1162325,2017-02-15,2017-03-01
1348725,1291151,"Grupo Veromo, S.A. de C.V.",Materiales y Útiles de Oficina,Sin Dato,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,27750.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-01 05:59:00.000000 +00:00,tender_1162344,2017-02-15,2017-04-01
1349323,1291544,Adrian Miguel Hernandez Diaz,Mantenimiento Preventivo E Instalación de Sistema de Video de Alta Definición,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,8820.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-29 05:59:00.000000 +00:00,tender_1162703,2017-02-15,2017-03-29
1344663,1288305,Maria Flor Cortes Ramirez,Flete de Producto Terminado Uht,"Servicio Emergente de Transporte Para el Traslado de 2,134 Cajas de Leche En Polvo (Producto Terminado) de la G.E. Qro. Al Salto Jalisco, En Un Viaje En Tractocamión Con Caja Seca de 40 Pies Mínimo.

Servicio Emergente de Servicio de Transporte Para el Traslado de 25,740 Cajas de Leche Uht (Producto Terminado) de la G.M.Sur a Irapuato Gto., En Nueve Viajes En Tractocamión Con Caja Seca de 40 Pies Mínimo.",3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,121870.0,MXN,2017-02-15 06:00:00.000000 +00:00,2018-06-09 04:59:00.000000 +00:00,tender_1159674,2017-02-15,2018-06-09
1342751,1287192,Degasa Sa de Cv,Adjudicación Directa Pf2-170222 Degasa,Adjudicación Directa Pf2-170222 Degasa,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,110709.46,MXN,2017-02-15 15:00:00.000000 +00:00,2017-03-08 15:00:00.000000 +00:00,tender_1158646,2017-02-15,2017-03-08
1349733,1291859,Productos Clinicos Sa de Cv,Material de Curacion de Alta Especialidad,Material de Curacion de Alta Especialidad,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,98527.1,MXN,2017-02-15 06:00:00.000000 +00:00,2017-02-25 05:59:00.000000 +00:00,tender_1163001,2017-02-15,2017-02-25
1349383,1291572,Ingenieria y Arquitectura Aplicada delMonte y Guerrero Sa de Cv,Suministro E Instalación de Cristales Por Acrílicos Transparentes,Sin Dato,3.Servicios,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,37900.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-01 05:59:00.000000 +00:00,tender_1162747,2017-02-15,2017-03-01
1341590,1286335,Grupo Moravi Sa de Cv,Adquisicion de Material de Curacion,Adquisicion de Material de Curacion,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,965.12,MXN,2017-02-15 06:00:00.000000 +00:00,2017-02-25 05:59:00.000000 +00:00,tender_1157844,2017-02-15,2017-02-25
1344073,1287993,Erik Guillermo Marquez Ramirez,Adquisición de Alimentos Para Oficina,"Adquisición de Alimentos Para Oficina, Para la Delegación Estatal de Prospera, Programa de Inclusión Social En el Estado de México",1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,23175.0,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1159384,2017-02-15,2018-01-01
1350419,1291981,Comercializadora Chamsaul Sa de Cv,Productos Quimicos Basicos,Sin Dato,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,130514.16,MXN,2017-02-15 06:00:00.000000 +00:00,2017-02-21 05:59:00.000000 +00:00,tender_1163117,2017-02-15,2017-02-21
1348995,1280649,Jose Enrique Quintanilla Rodriguez,Servicios de Grabación y Versión Estenográfica.,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,120000.0,MXN,2017-02-15 17:00:00.000000 +00:00,2018-01-01 02:00:00.000000 +00:00,tender_1152504,2017-02-15,2018-01-01
1381650,1286944,Bioabast Sa de Cv,Servicio Integral de Anestesia,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,317184.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-16 05:59:00.000000 +00:00,tender_1158411,2017-02-15,2017-03-16
1337405,1281138,Instituto Mexicano de Tecnologia delAgua,Fortalecimiento de la Capacidad Institucional Para la Atención y Registro de Sol,Fortalecimiento de la Capacidad Institucional Para la Atención y Registro de Solicitudes de Los Usuarios de Aguas Nacionales,3.Servicios,7.0,Servicios,08. Reporte de otras contrataciones y contrataciones con crédito externo,32533893.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-11-15 19:25:00.000000 +00:00,tender_1152949,2017-02-15,2017-11-15
1392285,1287714,Laboratorios Pisa S.A. de C.V.,Para la Contratacion delServicio Integral de Dialisis Peritonial Automatizada,Para la Contratacion delServicio Integral de Dialisis Peritoneal Automatizada Para Pacientes Prevalentes,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3801630.12,MXN,2017-02-15 14:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1159132,2017-02-15,2018-01-01
1335319,1280789,Phi Automation,Servicio de Administración de Máquinas Registradoras Portátiles,Servicio de Administración de Máquinas Registradoras Portátiles,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,73500000.0,MXN,2017-02-15 15:00:00.000000 +00:00,2019-04-01 05:59:00.000000 +00:00,tender_1152615,2017-02-15,2019-04-01
1338397,1283684,Antiperdidas Lamo Sa de Cv,Servicio de Seguridad y Vigilancia  Intramuros Edo. de Coliima,Servicio de Seguridad y Vigilancia  Intramuros Sucursales de Bansefi En el  Estado. de Coliima,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,54000.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-01 05:59:00.000000 +00:00,tender_1155340,2017-02-15,2017-04-01
1338471,1283749,Servicio Especial Limys S de Rl de Cv,Seguridad y Vigilancia Intramuros Edo. de Tlaxcala,Seguridad y Vigilancia Intramuros Edo. de Tlaxcala,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,130000.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-01 05:59:00.000000 +00:00,tender_1155397,2017-02-15,2017-04-01
1347045,1285052,Juan Carlos Rodríguez Rivera,"Mantenimiento Preventivo y Correctivo de Los Equipos Generadores, Hjms01317","Mantenimiento Preventivo y Correctivo de Los Equipos Generadores de Agua Helada (3), Motobombas (6), Torres de Enfriamiento (2), Tanques de Expansion de 600 L (1), Tableros de Control y Fuerza (4).",1.Adquisiciones,7.0,Servicios,05. Adjudicación Directa LAASSP,351004.5,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1156628,2017-02-15,2018-01-01
1344976,1284210,"Cicovisa, S.A. de C.V.","Materiales y Utiles Para el Procesamiento En Equipos y Bienes Infor, Pr7000117",Materiales y Utiles Para el Procesamiento En Equipos y Bienes Informaticos,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,166450.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-02-24 05:59:00.000000 +00:00,tender_1155832,2017-02-15,2017-02-24
1336432,1281958,Antonio Huerta Hernandez,Asesoría En la Aplicación de Las Disposiciones En Materia Fiscal,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,80178.0,MXN,2017-02-15 18:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1153731,2017-02-15,2018-01-01
1337379,1282774,Grupo Comercial de Mexico Sa de Cv,Diesel Bajo En Azufre,Diesel Bajo En Azufre,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,285300.0,MXN,2017-02-15 18:00:00.000000 +00:00,2017-12-31 18:00:00.000000 +00:00,tender_1154485,2017-02-15,2017-12-31
1337497,1282906,"Servicio Pan Americano de Protección, S.A. de C.V.","Servicios de Recolección, Traslado, Custodia y Entrega de Valores","Servicios de Recolección, Traslado, Custodia y Entrega de Valores",3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,247323.18,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1154612,2017-02-15,2018-01-01
1339832,1284939,"Importadora Assech, S.A. de C.V.",Adquisicion de Material Electrico 2017,Adquisicion de Material Electrico 2017,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,199696.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-02-28 05:59:00.000000 +00:00,tender_1156519,2017-02-15,2017-02-28
1340115,1285198,Negova Sa de Cv,Ad Material Audiovisual,"Adjudicación Directa Para la Adquisición delServicio de Pre-Producción, Producción y Post-Producción de Material Audiovisual",3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,43103.45,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-16 05:59:00.000000 +00:00,tender_1156767,2017-02-15,2017-03-16
1340156,1285237,Abasta Medical Sa de Cv,Ad Cuerpo de Exhalación y Sensor de Flujo,Adjudicación Directa Para la Adquisición de Cuerpo de Exhalación y Sensor de Flujo,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,170599.98,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-15 06:01:00.000000 +00:00,tender_1156805,2017-02-15,2017-03-15
1396062,1288914,Pili Rodríguez Gómez,Coadyuvar En el Área de Administración delInapesca Veracruz,Coadyuvar En el Área de Administración delInapesca Veracruz,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,115406.86,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1160236,2017-02-15,2018-01-01
1344086,1287983,Propimex S de Rl de Cv,Adquisición de Agua de Garrafón,Para la Delegación Estatal de Prospera Programa de Inclusión Social,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,60000.0,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1159382,2017-02-15,2018-01-01
1399078,1289027,Diana  delCampo Hernández,Servicios Profesionales Para el Acopio y Sistematización de Información Generada,Servicios Profesionales Para el Acopio y Sistematización de Información Generada Por el Buque de Investigación Pesquera y Oceanográfica delInapesca Para Sus Campañas de Investigación del2017,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,149538.19,MXN,2017-02-15 06:00:00.000000 +00:00,2018-03-01 05:59:00.000000 +00:00,tender_1160347,2017-02-15,2018-03-01
1345270,1288890,Novatec Medical Sa de Cv,Material de Curación de Alta Especialidad,"1. Canula Subgloticas No. 7
2. Canula Subgloticas No. 7.5
3. Canula Subgloticas No. 8",1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,9030.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-03-01 05:59:00.000000 +00:00,tender_1160214,2017-02-15,2017-03-01
1396275,1288934,Josué Martínez Trujillo,Coadyuvar Técnicamente En la Atención y Seguimiento de Monitoreo de Los Proyecto,Coadyuvar Técnicamente En la Atención y Seguimiento de Monitoreo de Los Proyectos de Investigación delRecursos Tiburón y Raya Inapesca-Veracruz,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,149538.19,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1160254,2017-02-15,2018-01-01
1344536,1288282,Edifactmx Sa de Cv,"Servicio de Emisión y Timbrado de Comprobantes Fiscales Digitales, (Recibos De","Servicio de Emisión y Timbrado de Comprobantes Fiscales Digitales, (Recibos de Nómina)",3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,59500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2018-01-01 05:59:00.000000 +00:00,tender_1159650,2017-02-15,2018-01-01
1341610,1286342,Carma Representaciones Sa de Cv,Sustancias de Laboratorio Apc Mouse,Sin Dato,1.Adquisiciones,5.0,Adquisiciones,05. Adjudicación Directa LAASSP,11625.12,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-13 04:59:00.000000 +00:00,tender_1157850,2017-02-15,2017-05-13
1349111,1291379,Servicios de Mano de Obra y Mantenimiento En General Azteza S.C.,Inifap-Subcontratacion de Personal,Subcontratación de Personal Con Terceros 1Ra. Quincena delMes de Febrero 2017 (S.E. Metepec),3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,32602.3,MXN,2017-02-15 16:00:00.000000 +00:00,2017-02-16 21:00:00.000000 +00:00,tender_1162547,2017-02-15,2017-02-16
1349123,1291389,Servicios de Mano de Obra y Mantenimiento En General Azteza S.C.,Inifap-Subcontratacion de Servicios Especializados Para Apoyo de Proyecto,Subcontratacion de Servicios Para Trabajos de Campo Correspondiente a la Segunda Qna de Febrero 2017 delC.E. Valle de Mexico,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,33619.3,MXN,2017-02-15 14:00:00.000000 +00:00,2017-02-28 18:00:00.000000 +00:00,tender_1162557,2017-02-15,2017-02-28
1682235,1303040,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-13 04:59:00.000000 +00:00,tender_1173678,2017-02-15,2017-04-13
1682265,1303056,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-04-07 04:59:00.000000 +00:00,tender_1173696,2017-02-15,2017-04-07
1684565,1303115,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1173750,2017-02-15,2017-05-04
1684583,1303118,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1173752,2017-02-15,2017-05-04
1684632,1303119,M&M Ingenieria y Valuacion Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-03 04:59:00.000000 +00:00,tender_1173755,2017-02-15,2017-05-03
1536922,1303168,Grupo Avaluo Sc,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-04 04:59:00.000000 +00:00,tender_1173800,2017-02-15,2017-05-04
1588105,1303730,Analisis Economicos Profesionales Sa de Cv,Servicios Profesionales Para la Elaboración de Avalúos,Sin Dato,3.Servicios,7.0,Servicios,05. Adjudicación Directa LAASSP,3500.0,MXN,2017-02-15 06:00:00.000000 +00:00,2017-05-09 04:59:00.000000 +00:00,tender_1174335,2017-02-15,2017-05-09
